chr pos.cM loci Xchr pos.bp pos.Kb
10 138.000285434331 X10_356757 X10 356757 356.757
10 138.535898711055 X10_356772 X10 356772 356.772
10 138.535898811055 X10_356787 X10 356787 356.787
10 139.0701072366 X10_356970 X10 356970 356.97
10 139.0701073366 X10_356973 X10 356973 356.973
10 139.0701074366 X10_356994 X10 356994 356.994
10 139.0701075366 X10_357015 X10 357015 357.015
10 139.0701076366 X10_357027 X10 357027 357.027
10 139.0701077366 X10_357231 X10 357231 357.231
10 139.0701078366 X10_357273 X10 357273 357.273
10 139.0701079366 X10_357329 X10 357329 357.329
10 139.42598423299 X10_358839 X10 358839 358.839
10 139.42598433299 X10_358841 X10 358841 358.841
10 139.42598443299 X10_358844 X10 358844 358.844
10 139.42598453299 X10_358879 X10 358879 358.879
10 139.42598463299 X10_358895 X10 358895 358.895
10 139.42598473299 X10_358904 X10 358904 358.904
10 139.42598483299 X10_358908 X10 358908 358.908
10 139.42598493299 X10_358916 X10 358916 358.916
10 139.42598503299 X10_358933 X10 358933 358.933
10 139.42598513299 X10_358958 X10 358958 358.958
10 139.42598523299 X10_359014 X10 359014 359.014
10 139.42598533299 X10_359017 X10 359017 359.017
10 139.42598543299 X10_359023 X10 359023 359.023
10 139.42598553299 X10_359438 X10 359438 359.438
10 139.42598563299 X10_359459 X10 359459 359.459
10 139.42598573299 X10_359462 X10 359462 359.462
10 139.42598583299 X10_359477 X10 359477 359.477
10 139.42598593299 X10_359493 X10 359493 359.493
10 139.781861881674 X10_359802 X10 359802 359.802
10 139.781861981674 X10_359864 X10 359864 359.864
10 140.493888680061 X10_365793 X10 365793 365.793
10 140.493888780061 X10_365805 X10 365805 365.805
10 140.493888880061 X10_365813 X10 365813 365.813
10 140.493888980061 X10_365823 X10 365823 365.823
10 140.493889080061 X10_365833 X10 365833 365.833
10 140.493889180061 X10_365855 X10 365855 365.855
10 140.493889280061 X10_365863 X10 365863 365.863
10 140.493889380061 X10_365872 X10 365872 365.872
10 140.493889480061 X10_365874 X10 365874 365.874
10 140.850044167652 X10_366027 X10 366027 366.027
10 140.850044267652 X10_366036 X10 366036 366.036
10 140.850044367652 X10_366039 X10 366039 366.039
10 140.850044467652 X10_366132 X10 366132 366.132
10 140.850044567652 X10_366713 X10 366713 366.713
10 140.850044667652 X10_366716 X10 366716 366.716
10 140.850044767652 X10_366773 X10 366773 366.773
10 140.850044867652 X10_366966 X10 366966 366.966
10 140.850044967652 X10_367011 X10 367011 367.011
10 140.850045067652 X10_367047 X10 367047 367.047
10 140.850045167652 X10_367081 X10 367081 367.081
10 140.850045267652 X10_367090 X10 367090 367.09
10 140.850045367652 X10_367132 X10 367132 367.132
10 142.22524909385 X10_392017 X10 392017 392.017
10 144.060726790355 X10_398752 X10 398752 398.752
10 144.060726890355 X10_399317 X10 399317 399.317
10 144.060726990355 X10_399322 X10 399322 399.322
10 144.060727090355 X10_399340 X10 399340 399.34
10 144.060727190355 X10_399630 X10 399630 399.63
10 144.060727290355 X10_399644 X10 399644 399.644
10 144.060727390355 X10_404609 X10 404609 404.609
10 144.060727490355 X10_405071 X10 405071 405.071
10 144.060727590355 X10_405247 X10 405247 405.247
10 144.060727690355 X10_405272 X10 405272 405.272
10 144.060727790355 X10_405287 X10 405287 405.287
10 144.060727890355 X10_405296 X10 405296 405.296
10 144.060727990355 X10_405397 X10 405397 405.397
10 144.060728090355 X10_405410 X10 405410 405.41
10 144.851008501016 X10_405470 X10 405470 405.47
10 144.851008601016 X10_405483 X10 405483 405.483
10 144.851008701016 X10_405485 X10 405485 405.485
10 144.851008801016 X10_405491 X10 405491 405.491
10 144.851008901016 X10_405494 X10 405494 405.494
10 144.851009001016 X10_405500 X10 405500 405.5
10 144.851009101016 X10_405501 X10 405501 405.501
10 144.851009201016 X10_405521 X10 405521 405.521
10 144.851009301016 X10_405530 X10 405530 405.53
10 144.851009401016 X10_407672 X10 407672 407.672
10 147.620619075734 X10_419539 X10 419539 419.539
10 147.620619175734 X10_419548 X10 419548 419.548
10 147.620619275734 X10_419554 X10 419554 419.554
10 147.620619375734 X10_419560 X10 419560 419.56
10 147.620619475734 X10_419578 X10 419578 419.578
10 147.620619575734 X10_419596 X10 419596 419.596
10 147.620619675734 X10_419602 X10 419602 419.602
10 147.620619775734 X10_419608 X10 419608 419.608
10 147.620619875734 X10_419632 X10 419632 419.632
10 147.620619975734 X10_419758 X10 419758 419.758
10 147.620620075734 X10_419797 X10 419797 419.797
10 147.620620175734 X10_419800 X10 419800 419.8
10 147.620620275734 X10_420385 X10 420385 420.385
10 147.976528530023 X10_425542 X10 425542 425.542
10 147.976528630023 X10_425548 X10 425548 425.548
10 147.976528730023 X10_425575 X10 425575 425.575
10 147.976528830023 X10_425584 X10 425584 425.584
10 147.976528930023 X10_425599 X10 425599 425.599
10 147.976529030023 X10_425608 X10 425608 425.608
10 147.976529130023 X10_425620 X10 425620 425.62
10 147.976529230023 X10_425812 X10 425812 425.812
10 147.976529330023 X10_425919 X10 425919 425.919
10 147.976529430023 X10_426175 X10 426175 426.175
10 148.688272977862 X10_433184 X10 433184 433.184
10 148.688273077862 X10_433260 X10 433260 433.26
10 148.688273177862 X10_433291 X10 433291 433.291
10 148.688273277862 X10_433304 X10 433304 433.304
10 148.688273377862 X10_433305 X10 433305 433.305
10 148.688273477862 X10_433335 X10 433335 433.335
10 148.688273577862 X10_433344 X10 433344 433.344
10 148.688273677862 X10_433354 X10 433354 433.354
10 148.688273777862 X10_433374 X10 433374 433.374
10 148.688273877862 X10_433389 X10 433389 433.389
10 148.688273977862 X10_433406 X10 433406 433.406
10 148.688274077862 X10_433416 X10 433416 433.416
10 148.688274177862 X10_433429 X10 433429 433.429
10 148.688274277862 X10_433492 X10 433492 433.492
10 149.044328037851 X10_433645 X10 433645 433.645
10 149.044328137851 X10_433652 X10 433652 433.652
10 149.044328237851 X10_433666 X10 433666 433.666
10 149.044328337851 X10_433701 X10 433701 433.701
10 149.400391040763 X10_433731 X10 433731 433.731
10 149.400391140763 X10_433784 X10 433784 433.784
10 149.400391240763 X10_433798 X10 433798 433.798
10 149.400391340763 X10_439034 X10 439034 439.034
10 149.400391440763 X10_439042 X10 439042 439.042
10 149.400391540763 X10_439294 X10 439294 439.294
10 149.400391640763 X10_440518 X10 440518 440.518
10 149.400391740763 X10_440522 X10 440522 440.522
10 149.400391840763 X10_443560 X10 443560 443.56
10 150.112144747374 X10_454741 X10 454741 454.741
10 150.112144847374 X10_454818 X10 454818 454.818
10 150.112144947374 X10_454822 X10 454822 454.822
10 150.112145047374 X10_454939 X10 454939 454.939
10 150.112145147374 X10_454972 X10 454972 454.972
10 150.112145247374 X10_457259 X10 457259 457.259
10 150.112145347374 X10_457292 X10 457292 457.292
10 150.112145447374 X10_457316 X10 457316 457.316
10 150.112145547374 X10_457947 X10 457947 457.947
10 150.112145647374 X10_460284 X10 460284 460.284
10 150.112145747374 X10_460382 X10 460382 460.382
10 150.112145847374 X10_460386 X10 460386 460.386
10 150.112145947374 X10_460387 X10 460387 460.387
10 150.112146047374 X10_461087 X10 461087 461.087
10 150.112146147374 X10_461198 X10 461198 461.198
10 150.468022510315 X10_467511 X10 467511 467.511
10 150.468022610315 X10_467514 X10 467514 467.514
10 150.468022710315 X10_467520 X10 467520 467.52
10 150.468022810315 X10_467542 X10 467542 467.542
10 150.468022910315 X10_467555 X10 467555 467.555
10 150.468023010315 X10_467559 X10 467559 467.559
10 150.468023110315 X10_467580 X10 467580 467.58
10 150.468023210315 X10_467589 X10 467589 467.589
10 150.468023310315 X10_467592 X10 467592 467.592
10 150.468023410315 X10_467607 X10 467607 467.607
10 150.468023510315 X10_467616 X10 467616 467.616
10 150.468023610315 X10_467628 X10 467628 467.628
10 150.468023710315 X10_467637 X10 467637 467.637
10 150.468023810315 X10_467661 X10 467661 467.661
10 150.468023910315 X10_470007 X10 470007 470.007
10 150.468024010315 X10_470011 X10 470011 470.011
10 150.823918732749 X10_475055 X10 475055 475.055
10 150.82391883275 X10_475061 X10 475061 475.061
10 150.82391893275 X10_475175 X10 475175 475.175
10 150.82391903275 X10_475203 X10 475203 475.203
10 151.535681092714 X10_486426 X10 486426 486.426
10 151.535681192714 X10_490831 X10 490831 490.831
10 151.535681292714 X10_490833 X10 490833 490.833
10 151.535681392714 X10_490858 X10 490858 490.858
10 151.535681492714 X10_490994 X10 490994 490.994
10 151.535681592714 X10_508812 X10 508812 508.812
10 151.535681692714 X10_508854 X10 508854 508.854
10 151.535681792714 X10_508880 X10 508880 508.88
10 151.535681892714 X10_508900 X10 508900 508.9
10 151.535681992714 X10_508938 X10 508938 508.938
10 151.535682092714 X10_508944 X10 508944 508.944
10 155.097764380979 X10_519747 X10 519747 519.747
10 155.450379495162 X10_520001 X10 520001 520.001
10 155.450379595162 X10_520003 X10 520003 520.003
10 155.450379695162 X10_520036 X10 520036 520.036
10 155.450379795162 X10_520063 X10 520063 520.063
10 155.450379895162 X10_521312 X10 521312 521.312
10 155.450379995162 X10_521321 X10 521321 521.321
10 155.806385840427 X10_521348 X10 521348 521.348
10 155.806385940427 X10_521350 X10 521350 521.35
10 155.806386040427 X10_521356 X10 521356 521.356
10 155.806386140427 X10_521364 X10 521364 521.364
10 156.162353392981 X10_521412 X10 521412 521.412
10 156.162353492981 X10_524096 X10 524096 524.096
10 156.162353592981 X10_524136 X10 524136 524.136
10 156.162353692981 X10_529034 X10 529034 529.034
10 156.162353792981 X10_529046 X10 529046 529.046
10 156.162353892981 X10_529056 X10 529056 529.056
10 156.162353992981 X10_529100 X10 529100 529.1
10 156.162354092981 X10_529113 X10 529113 529.113
10 156.162354192981 X10_529141 X10 529141 529.141
10 156.162354292981 X10_529345 X10 529345 529.345
10 156.162354392981 X10_529349 X10 529349 529.349
10 156.162354492981 X10_529361 X10 529361 529.361
10 156.162354592981 X10_529391 X10 529391 529.391
10 156.162354692981 X10_536339 X10 536339 536.339
10 156.162354792981 X10_536347 X10 536347 536.347
10 156.162354892981 X10_536351 X10 536351 536.351
10 156.162354992981 X10_536352 X10 536352 536.352
10 156.162355092981 X10_536358 X10 536358 536.358
10 156.162355192981 X10_536364 X10 536364 536.364
10 156.162355292981 X10_536372 X10 536372 536.372
10 156.162355392981 X10_536405 X10 536405 536.405
10 156.162355492981 X10_536448 X10 536448 536.448
10 156.162355592981 X10_536456 X10 536456 536.456
10 156.520251384064 X10_536481 X10 536481 536.481
10 156.520251484064 X10_536494 X10 536494 536.494
10 156.520251584064 X10_536497 X10 536497 536.497
10 156.520251684064 X10_536500 X10 536500 536.5
10 156.520251784064 X10_536507 X10 536507 536.507
10 159.369250884596 X10_549119 X10 549119 549.119
10 159.369250984596 X10_549145 X10 549145 549.145
10 159.369251084596 X10_549202 X10 549202 549.202
10 159.369251184596 X10_549226 X10 549226 549.226
10 159.369251284596 X10_549228 X10 549228 549.228
10 159.369251384596 X10_549235 X10 549235 549.235
10 159.369251484596 X10_551581 X10 551581 551.581
10 159.369251584596 X10_552053 X10 552053 552.053
10 159.369251684596 X10_552153 X10 552153 552.153
10 159.369251784596 X10_552387 X10 552387 552.387
10 159.369251884596 X10_552635 X10 552635 552.635
10 159.369251984596 X10_552653 X10 552653 552.653
10 159.369252084596 X10_554366 X10 554366 554.366
10 159.369252184596 X10_554370 X10 554370 554.37
10 159.369252284596 X10_554372 X10 554372 554.372
10 159.369252384596 X10_554379 X10 554379 554.379
10 159.725124480479 X10_556439 X10 556439 556.439
10 159.725124580479 X10_556469 X10 556469 556.469
10 159.725124680479 X10_556511 X10 556511 556.511
10 159.725124780479 X10_572680 X10 572680 572.68
10 160.436868763394 X10_582365 X10 582365 582.365
10 160.436868863394 X10_582614 X10 582614 582.614
10 160.436868963394 X10_582618 X10 582618 582.618
10 160.436869063394 X10_582624 X10 582624 582.624
10 160.436869163394 X10_582670 X10 582670 582.67
10 160.436869263394 X10_582676 X10 582676 582.676
10 160.436869363394 X10_582679 X10 582679 582.679
10 160.436869463394 X10_582718 X10 582718 582.718
10 160.436869563394 X10_582731 X10 582731 582.731
10 160.436869663394 X10_582737 X10 582737 582.737
10 160.436869763394 X10_582747 X10 582747 582.747
10 160.436869863394 X10_582863 X10 582863 582.863
10 160.436869963394 X10_582865 X10 582865 582.865
10 160.436870063394 X10_582913 X10 582913 582.913
10 160.436870163394 X10_582930 X10 582930 582.93
10 160.436870263394 X10_582933 X10 582933 582.933
10 160.436870363394 X10_583071 X10 583071 583.071
10 160.436870463394 X10_583122 X10 583122 583.122
10 160.436870563394 X10_583158 X10 583158 583.158
10 160.436870663394 X10_583191 X10 583191 583.191
10 160.436870763394 X10_583361 X10 583361 583.361
10 160.436870863394 X10_583430 X10 583430 583.43
10 160.436870963394 X10_583469 X10 583469 583.469
10 160.436871063394 X10_583472 X10 583472 583.472
10 160.436871163394 X10_583475 X10 583475 583.475
10 160.436871263394 X10_583559 X10 583559 583.559
10 160.436871363394 X10_583571 X10 583571 583.571
10 160.436871463394 X10_583572 X10 583572 583.572
10 160.436871563394 X10_583577 X10 583577 583.577
10 160.436871663394 X10_583583 X10 583583 583.583
10 160.436871763394 X10_583642 X10 583642 583.642
10 160.436871863394 X10_583649 X10 583649 583.649
10 160.436871963394 X10_583651 X10 583651 583.651
10 160.436872063394 X10_583663 X10 583663 583.663
10 160.436872163394 X10_583788 X10 583788 583.788
10 160.436872263394 X10_583802 X10 583802 583.802
10 160.436872363394 X10_583820 X10 583820 583.82
10 160.436872463394 X10_583847 X10 583847 583.847
10 160.436872563394 X10_583891 X10 583891 583.891
10 160.792744449371 X10_601742 X10 601742 601.742
10 160.792744549371 X10_602364 X10 602364 602.364
10 160.792744649371 X10_602381 X10 602381 602.381
10 160.792744749371 X10_602500 X10 602500 602.5
10 160.792744849371 X10_602647 X10 602647 602.647
10 160.792744949371 X10_602715 X10 602715 602.715
10 160.792745049371 X10_602726 X10 602726 602.726
10 160.792745149371 X10_605285 X10 605285 605.285
10 160.792745249371 X10_605372 X10 605372 605.372
10 160.792745349371 X10_605375 X10 605375 605.375
10 160.792745449371 X10_605818 X10 605818 605.818
10 160.792745549371 X10_605833 X10 605833 605.833
10 160.792745649371 X10_605863 X10 605863 605.863
10 160.792745749371 X10_605929 X10 605929 605.929
10 160.792745849371 X10_606115 X10 606115 606.115
10 160.792745949371 X10_606121 X10 606121 606.121
10 160.792746049371 X10_606157 X10 606157 606.157
10 160.792746149371 X10_606253 X10 606253 606.253
10 160.792746249371 X10_608795 X10 608795 608.795
10 160.792746349371 X10_608835 X10 608835 608.835
10 160.792746449371 X10_608846 X10 608846 608.846
10 160.792746549371 X10_608872 X10 608872 608.872
10 160.792746649371 X10_608898 X10 608898 608.898
10 160.792746749371 X10_608905 X10 608905 608.905
10 160.792746849371 X10_608908 X10 608908 608.908
10 160.792746949371 X10_608927 X10 608927 608.927
10 160.792747049371 X10_608944 X10 608944 608.944
10 160.792747149371 X10_608950 X10 608950 608.95
10 160.792747249371 X10_609094 X10 609094 609.094
10 160.792747349371 X10_609118 X10 609118 609.118
10 160.792747449371 X10_609126 X10 609126 609.126
10 160.792747549371 X10_609218 X10 609218 609.218
10 160.792747649371 X10_643999 X10 643999 643.999
10 160.792747749371 X10_644032 X10 644032 644.032
10 160.792747849371 X10_686694 X10 686694 686.694
10 160.792747949371 X10_687018 X10 687018 687.018
10 160.792748049371 X10_687051 X10 687051 687.051
10 160.792748149371 X10_687084 X10 687084 687.084
10 160.792748249371 X10_687098 X10 687098 687.098
10 160.792748349371 X10_687255 X10 687255 687.255
10 160.792748449371 X10_687396 X10 687396 687.396
10 160.792748549371 X10_687414 X10 687414 687.414
10 160.792748649371 X10_687422 X10 687422 687.422
10 160.792748749371 X10_687489 X10 687489 687.489
10 160.792748849371 X10_687501 X10 687501 687.501
10 160.792748949371 X10_687792 X10 687792 687.792
10 160.792749049371 X10_687872 X10 687872 687.872
10 160.792749149371 X10_687894 X10 687894 687.894
10 160.792749249371 X10_715961 X10 715961 715.961
10 160.792749349371 X10_715985 X10 715985 715.985
10 160.792749449371 X10_716036 X10 716036 716.036
10 160.792749549371 X10_716069 X10 716069 716.069
10 160.792749649371 X10_716331 X10 716331 716.331
10 160.792749749371 X10_716342 X10 716342 716.342
10 160.792749849371 X10_716401 X10 716401 716.401
10 161.504493621444 X10_721696 X10 721696 721.696
10 161.504493721444 X10_721745 X10 721745 721.745
10 161.504493821444 X10_721779 X10 721779 721.779
10 161.504493921444 X10_721964 X10 721964 721.964
10 161.504494021444 X10_721982 X10 721982 721.982
10 161.504494121444 X10_722133 X10 722133 722.133
10 161.504494221444 X10_722147 X10 722147 722.147
10 161.504494321444 X10_722203 X10 722203 722.203
10 161.504494421444 X10_722210 X10 722210 722.21
10 161.504494521444 X10_722303 X10 722303 722.303
10 161.504494621444 X10_722326 X10 722326 722.326
10 161.504494721444 X10_722390 X10 722390 722.39
10 161.504494821444 X10_722402 X10 722402 722.402
10 161.949756547567 X10_723722 X10 723722 723.722
10 163.288949117131 X10_726181 X10 726181 726.181
10 163.288949217131 X10_726214 X10 726214 726.214
10 163.288949317131 X10_726228 X10 726228 726.228
10 163.288949417131 X10_726234 X10 726234 726.234
10 163.288949517131 X10_726235 X10 726235 726.235
10 163.288949617131 X10_726237 X10 726237 726.237
10 163.288949717131 X10_726291 X10 726291 726.291
10 165.070390720494 X10_728041 X10 728041 728.041
10 165.423305600721 X10_728216 X10 728216 728.216
10 165.423305700721 X10_728238 X10 728238 728.238
10 165.423305800721 X10_728253 X10 728253 728.253
10 165.423305900721 X10_728254 X10 728254 728.254
10 165.423306000721 X10_728283 X10 728283 728.283
10 165.423306100721 X10_728292 X10 728292 728.292
10 165.423306200721 X10_728294 X10 728294 728.294
10 165.423306300721 X10_728304 X10 728304 728.304
10 165.423306400721 X10_728305 X10 728305 728.305
10 166.135528595271 X10_728319 X10 728319 728.319
10 166.135528695271 X10_728352 X10 728352 728.352
10 166.135528795271 X10_728390 X10 728390 728.39
10 166.135528895271 X10_728425 X10 728425 728.425
10 166.135528995271 X10_728434 X10 728434 728.434
10 166.135529095271 X10_728436 X10 728436 728.436
10 166.135529195271 X10_728445 X10 728445 728.445
10 166.135529295271 X10_728465 X10 728465 728.465
10 166.135529395271 X10_728499 X10 728499 728.499
10 166.135529495271 X10_728501 X10 728501 728.501
10 166.135529595271 X10_728512 X10 728512 728.512
10 166.135529695271 X10_728517 X10 728517 728.517
10 166.135529795271 X10_728527 X10 728527 728.527
10 166.135529895271 X10_728531 X10 728531 728.531
10 166.135529995271 X10_728532 X10 728532 728.532
10 166.135530095271 X10_728558 X10 728558 728.558
10 166.135530195271 X10_728564 X10 728564 728.564
10 166.135530295271 X10_728576 X10 728576 728.576
10 166.135530395271 X10_728817 X10 728817 728.817
10 166.135530495271 X10_728904 X10 728904 728.904
10 166.135530595271 X10_728940 X10 728940 728.94
10 166.135530695271 X10_729303 X10 729303 729.303
10 166.135530795271 X10_729529 X10 729529 729.529
10 166.135530895271 X10_729574 X10 729574 729.574
10 166.135530995271 X10_729601 X10 729601 729.601
10 166.8475570929 X10_730450 X10 730450 730.45
10 166.8475571929 X10_730459 X10 730459 730.459
10 166.8475572929 X10_730569 X10 730569 730.569
10 168.626917132087 X10_737003 X10 737003 737.003
10 168.626917232087 X10_737139 X10 737139 737.139
10 168.626917332087 X10_737171 X10 737171 737.171
10 168.626917432087 X10_737185 X10 737185 737.185
10 168.626917532087 X10_737220 X10 737220 737.22
10 168.626917632087 X10_737275 X10 737275 737.275
10 168.626917732087 X10_737378 X10 737378 737.378
10 168.626917832087 X10_737423 X10 737423 737.423
10 168.626917932087 X10_737475 X10 737475 737.475
10 168.626918032087 X10_737502 X10 737502 737.502
10 168.626918132087 X10_737508 X10 737508 737.508
10 168.626918232087 X10_737756 X10 737756 737.756
10 168.626918332087 X10_745167 X10 745167 745.167
10 168.626918432087 X10_745365 X10 745365 745.365
10 168.626918532087 X10_745417 X10 745417 745.417
10 168.626918632087 X10_750589 X10 750589 750.589
10 168.626918732087 X10_750595 X10 750595 750.595
10 168.626918832087 X10_750598 X10 750598 750.598
10 168.626918932087 X10_750631 X10 750631 750.631
10 168.626919032087 X10_750655 X10 750655 750.655
10 168.626919132087 X10_750676 X10 750676 750.676
10 168.626919232087 X10_750691 X10 750691 750.691
10 168.626919332087 X10_750751 X10 750751 750.751
10 168.626919432087 X10_750772 X10 750772 750.772
10 168.626919532087 X10_750781 X10 750781 750.781
10 168.626919632087 X10_750956 X10 750956 750.956
10 168.626919732087 X10_751007 X10 751007 751.007
10 168.626919832087 X10_751087 X10 751087 751.087
10 168.626919932087 X10_751301 X10 751301 751.301
10 168.626920032087 X10_751313 X10 751313 751.313
10 168.626920132087 X10_751373 X10 751373 751.373
10 168.626920232087 X10_751391 X10 751391 751.391
10 168.626920332087 X10_751400 X10 751400 751.4
10 168.626920432087 X10_751403 X10 751403 751.403
10 168.626920532087 X10_751418 X10 751418 751.418
10 168.626920632087 X10_752125 X10 752125 752.125
10 168.626920732087 X10_752170 X10 752170 752.17
10 168.626920832087 X10_754081 X10 754081 754.081
10 168.626920932087 X10_763552 X10 763552 763.552
10 168.626921032087 X10_763553 X10 763553 763.553
10 168.626921132087 X10_763679 X10 763679 763.679
10 168.626921232087 X10_764319 X10 764319 764.319
10 168.626921332087 X10_764347 X10 764347 764.347
10 168.626921432087 X10_764386 X10 764386 764.386
10 168.626921532087 X10_764404 X10 764404 764.404
10 168.626921632087 X10_764488 X10 764488 764.488
10 168.626921732087 X10_766076 X10 766076 766.076
10 168.626921832087 X10_766081 X10 766081 766.081
10 168.626921932087 X10_766082 X10 766082 766.082
10 168.626922032087 X10_766090 X10 766090 766.09
10 168.626922132087 X10_766120 X10 766120 766.12
10 168.626922232087 X10_766157 X10 766157 766.157
10 168.626922332087 X10_766480 X10 766480 766.48
10 168.626922432087 X10_766569 X10 766569 766.569
10 168.626922532087 X10_766586 X10 766586 766.586
10 168.626922632087 X10_766602 X10 766602 766.602
10 168.626922732087 X10_766641 X10 766641 766.641
10 168.626922832087 X10_766704 X10 766704 766.704
10 168.626922932087 X10_766877 X10 766877 766.877
10 168.982794818236 X10_767240 X10 767240 767.24
10 168.982794918236 X10_767703 X10 767703 767.703
10 168.982795018236 X10_769425 X10 769425 769.425
10 168.982795118236 X10_769488 X10 769488 769.488
10 168.982795218236 X10_769572 X10 769572 769.572
10 168.982795318236 X10_769576 X10 769576 769.576
10 168.982795418236 X10_769614 X10 769614 769.614
10 168.982795518236 X10_769850 X10 769850 769.85
10 168.982795618236 X10_783405 X10 783405 783.405
10 168.982795718236 X10_790659 X10 790659 790.659
10 168.982795818236 X10_790699 X10 790699 790.699
10 171.474325720163 X10_822457 X10 822457 822.457
10 173.609236726049 X10_829729 X10 829729 829.729
10 173.609236826049 X10_829930 X10 829930 829.93
10 173.609236926049 X10_829933 X10 829933 829.933
10 173.609237026049 X10_829939 X10 829939 829.939
10 173.609237126049 X10_829957 X10 829957 829.957
10 173.609237226049 X10_829969 X10 829969 829.969
10 173.609237326049 X10_829972 X10 829972 829.972
10 173.609237426049 X10_829999 X10 829999 829.999
10 173.609237526049 X10_830002 X10 830002 830.002
10 173.609237626049 X10_830005 X10 830005 830.005
10 173.609237726049 X10_830011 X10 830011 830.011
10 173.609237826049 X10_830014 X10 830014 830.014
10 173.609237926049 X10_830185 X10 830185 830.185
10 173.609238026049 X10_830418 X10 830418 830.418
10 173.609238126049 X10_830453 X10 830453 830.453
10 173.609238226049 X10_830541 X10 830541 830.541
10 173.609238326049 X10_830553 X10 830553 830.553
10 173.609238426049 X10_830567 X10 830567 830.567
10 173.609238526049 X10_830570 X10 830570 830.57
10 173.609238626049 X10_830574 X10 830574 830.574
10 173.609238726049 X10_830585 X10 830585 830.585
10 173.609238826049 X10_830586 X10 830586 830.586
10 173.609238926049 X10_830599 X10 830599 830.599
10 173.609239026049 X10_830607 X10 830607 830.607
10 173.609239126049 X10_830634 X10 830634 830.634
10 173.609239226049 X10_830811 X10 830811 830.811
10 173.609239326049 X10_830814 X10 830814 830.814
10 173.609239426049 X10_830832 X10 830832 830.832
10 176.812719384996 X10_860553 X10 860553 860.553
10 176.812719484997 X10_860577 X10 860577 860.577
10 176.812719584997 X10_860585 X10 860585 860.585
10 176.812719684996 X10_860622 X10 860622 860.622
10 177.169224616159 X10_860648 X10 860648 860.648
10 177.169224716159 X10_860657 X10 860657 860.657
10 177.169224816159 X10_860764 X10 860764 860.764
10 177.169224916159 X10_860775 X10 860775 860.775
10 177.169225016159 X10_860776 X10 860776 860.776
10 177.169225116159 X10_860873 X10 860873 860.873
10 177.169225216159 X10_860888 X10 860888 860.888
10 177.169225316159 X10_861074 X10 861074 861.074
10 177.169225416159 X10_861179 X10 861179 861.179
10 177.169225516159 X10_861629 X10 861629 861.629
10 177.169225616159 X10_861638 X10 861638 861.638
10 177.169225716159 X10_861656 X10 861656 861.656
10 177.169225816159 X10_861833 X10 861833 861.833
10 177.169225916159 X10_861847 X10 861847 861.847
10 177.169226016159 X10_861859 X10 861859 861.859
10 177.169226116159 X10_861870 X10 861870 861.87
10 177.169226216159 X10_861876 X10 861876 861.876
10 177.169226316159 X10_861899 X10 861899 861.899
10 177.169226416159 X10_861913 X10 861913 861.913
10 177.169226516159 X10_861923 X10 861923 861.923
10 177.525197997456 X10_862107 X10 862107 862.107
10 177.525198097456 X10_862113 X10 862113 862.113
10 177.525198197456 X10_862117 X10 862117 862.117
10 177.525198297456 X10_862121 X10 862121 862.121
10 177.525198397456 X10_862136 X10 862136 862.136
10 177.525198497456 X10_862171 X10 862171 862.171
10 177.525198597456 X10_862179 X10 862179 862.179
10 177.881170377125 X10_862231 X10 862231 862.231
10 177.881170477125 X10_865108 X10 865108 865.108
10 177.881170577125 X10_865319 X10 865319 865.319
10 177.881170677125 X10_867721 X10 867721 867.721
10 177.881170777125 X10_868409 X10 868409 868.409
10 177.881170877125 X10_869921 X10 869921 869.921
10 177.881170977125 X10_870020 X10 870020 870.02
10 177.881171077125 X10_870057 X10 870057 870.057
10 178.237146582958 X10_870628 X10 870628 870.628
10 178.237146682958 X10_870663 X10 870663 870.663
10 178.237146782958 X10_870680 X10 870680 870.68
10 178.237146882958 X10_870731 X10 870731 870.731
10 178.237146982958 X10_870734 X10 870734 870.734
10 178.237147082958 X10_870741 X10 870741 870.741
10 178.237147182958 X10_870756 X10 870756 870.756
10 178.237147282958 X10_870769 X10 870769 870.769
10 178.237147382958 X10_870776 X10 870776 870.776
10 178.237147482958 X10_870779 X10 870779 870.779
10 178.237147582958 X10_870786 X10 870786 870.786
10 178.237147682958 X10_870787 X10 870787 870.787
10 178.593187753412 X10_873225 X10 873225 873.225
10 178.593187853412 X10_873281 X10 873281 873.281
10 178.593187953412 X10_873286 X10 873286 873.286
10 178.593188053412 X10_873292 X10 873292 873.292
10 178.593188153412 X10_873305 X10 873305 873.305
10 178.593188253412 X10_873309 X10 873309 873.309
10 178.593188353412 X10_873340 X10 873340 873.34
10 178.949214675153 X10_873361 X10 873361 873.361
10 178.949214775153 X10_873364 X10 873364 873.364
10 178.949214875153 X10_873373 X10 873373 873.373
10 178.949214975153 X10_873388 X10 873388 873.388
10 178.949215075153 X10_873389 X10 873389 873.389
10 179.305196035679 X10_873495 X10 873495 873.495
10 179.305196135679 X10_873548 X10 873548 873.548
10 179.305196235679 X10_873753 X10 873753 873.753
10 179.305196335679 X10_873798 X10 873798 873.798
10 179.305196435679 X10_873815 X10 873815 873.815
10 179.305196535679 X10_873848 X10 873848 873.848
10 179.305196635679 X10_873861 X10 873861 873.861
10 179.305196735679 X10_874007 X10 874007 874.007
10 179.305196835679 X10_874095 X10 874095 874.095
10 179.305196935679 X10_881458 X10 881458 881.458
10 179.305197035679 X10_882193 X10 882193 882.193
